UniProt_ID,Organism,Gene_Name,Synonyms,Other_Accessions,PDB_ID,Method,Resolution,Chains
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2GFS,X-ray,1.75 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2I0H,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2LGC,NMR,,A=2-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2NPQ,X-ray,1.80 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2OKR,X-ray,2.00 A,A/D=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2ONL,X-ray,4.00 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2QD9,X-ray,1.70 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2RG5,X-ray,2.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2RG6,X-ray,1.72 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2Y8O,X-ray,1.95 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2YIS,X-ray,2.00 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2YIW,X-ray,2.00 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2YIX,X-ray,2.30 A,A=4-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2ZAZ,X-ray,1.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2ZB0,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",2ZB1,X-ray,2.50 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3BV2,X-ray,2.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3BV3,X-ray,2.59 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3BX5,X-ray,2.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3C5U,X-ray,2.80 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3CTQ,X-ray,1.95 A,A=5-352
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3D7Z,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3D83,X-ray,1.90 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3DS6,X-ray,2.90 A,A/B/C/D=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3DT1,X-ray,2.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3E92,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3E93,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FC1,X-ray,2.40 A,X=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FI4,X-ray,2.20 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FKL,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FKN,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FKO,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FL4,X-ray,1.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLN,X-ray,1.90 A,C=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLQ,X-ray,1.90 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLS,X-ray,2.30 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLW,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLY,X-ray,1.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FLZ,X-ray,2.23 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FMH,X-ray,1.90 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FMJ,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FMK,X-ray,1.70 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FML,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FMM,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FMN,X-ray,1.90 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FSF,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3FSK,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GC7,X-ray,1.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GCP,X-ray,2.25 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GCQ,X-ray,2.00 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GCS,X-ray,2.10 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GCU,X-ray,2.10 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GCV,X-ray,2.30 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GFE,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3GI3,X-ray,2.40 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HA8,X-ray,2.48 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HEC,X-ray,2.50 A,A=5-352
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HEG,X-ray,2.20 A,A=5-352
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HL7,X-ray,1.88 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HLL,X-ray,1.95 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HP2,X-ray,2.15 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HP5,X-ray,2.30 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HRB,X-ray,2.20 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HUB,X-ray,2.25 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HUC,X-ray,1.80 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HV3,X-ray,2.00 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HV4,X-ray,2.60 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HV5,X-ray,2.25 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HV6,X-ray,1.95 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HV7,X-ray,2.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3HVC,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3IPH,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3ITZ,X-ray,2.25 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3IW5,X-ray,2.50 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3IW6,X-ray,2.10 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3IW7,X-ray,2.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3IW8,X-ray,2.00 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3K3I,X-ray,1.70 A,A=5-352
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3K3J,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3KF7,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3KQ7,X-ray,1.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3L8S,X-ray,2.35 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3L8X,X-ray,2.15 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFA,X-ray,2.10 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFB,X-ray,2.60 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFC,X-ray,2.80 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFD,X-ray,3.40 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFE,X-ray,2.30 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LFF,X-ray,1.50 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3LHJ,X-ray,3.31 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MGY,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MH0,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MH1,X-ray,2.20 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MH2,X-ray,2.30 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MH3,X-ray,2.20 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MPA,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MPT,X-ray,1.89 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MVL,X-ray,2.80 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MVM,X-ray,2.00 A,A/B=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3MW1,X-ray,2.80 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NEW,X-ray,2.51 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NNU,X-ray,2.40 A,A=1-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NNV,X-ray,2.10 A,A=1-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NNW,X-ray,1.89 A,A=1-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NNX,X-ray,2.28 A,A=1-354
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3NWW,X-ray,2.09 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3O8P,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3O8T,X-ray,2.00 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3O8U,X-ray,2.10 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3OBG,X-ray,2.80 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3OBJ,X-ray,2.40 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3OC1,X-ray,2.59 A,A=1-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3OCG,X-ray,2.21 A,A=2-360
Q16539,9606,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, MXI2, SAPK2A","A6ZJ92, A8K6P4, B0LPH0, B5TY32, O60776, Q13083, Q14084, Q8TDX0",3OD6,X-ray,2.68 A,X=1-360
